time history #18965		
21.3	6.201785564	9.63
21.4	6.549767494	9.92
21.5	7.072128773	10.5
21.6	7.365718842	10.8
21.7	7.442486763	10.9
21.8	7.757066727	11.4
21.9	8.311968803	12.1
22	8.372232437	12.3
22.1	8.029984474	12
22.2	8.041904449	12.1
22.3	8.354340553	12.6
22.4	8.415759087	12.9
22.5	8.166776657	12.9
22.6	8.018019676	12.9
22.7	7.940999031	13.1
22.8	7.776371002	13.1
22.9	7.531295776	13.1
23	7.27930975	13.2
23.1	7.130365849	13.3
23.2	7.0100317	13.4
23.3	6.809525967	13.4
23.4	6.548490047	13.4
23.5	6.189769745	13.2
23.6	5.831702709	13
23.7	5.509829998	12.8
23.8	5.270208836	12.7
23.9	5.191069603	12.6
24	5.22371912	12.4
24.1	5.219643593	12.2
24.2	5.215952396	11.9
24.3	5.530951977	11.8
24.4	5.991474152	11.7
24.5	6.325742245	11.4
24.6	6.635130882	10.9
24.7	7.106734753	10.5
24.8	7.743040085	10.3
24.9	8.362384796	10.1
25	8.984743118	9.77
25.1	9.64368248	9.49
25.2	10.2950058	9.25
25.3	10.94150639	8.92
25.4	11.60381889	8.55
25.5	12.24720955	8.24
25.6	12.85143757	8.05
25.7	13.39551449	7.92
25.8	13.9127779	7.78
25.9	14.43747139	7.64
26	14.89730453	7.57
26.1	15.25005436	7.52
26.2	15.47041798	7.47
26.3	15.64783764	7.44
26.4	15.77452469	7.41
26.5	15.76553822	7.36
26.6	15.66289043	7.31
26.7	15.51694679	7.27
26.8	15.27260017	7.23
26.9	14.97608852	7.2
27	14.65142059	7.19
27.1	14.29363155	7.18
27.2	13.86235905	7.18
27.3	13.34936619	7.16
27.4	12.74818707	7.13
27.5	12.16364288	7.12
27.6	11.59667587	7.11
27.7	10.94440556	7.09
27.8	10.30494118	7.06
27.9	9.81597805	7.06
28	9.320121765	7.05
28.1	8.716823578	6.99
28.2	8.112103462	6.92
28.3	7.609206676	6.87
28.4	7.188661098	6.81
28.5	6.685227394	6.7
28.6	6.099601269	6.56
28.7	5.45939827	6.44
28.8	4.810610294	6.33
28.9	4.161502361	6.28
29	3.575493336	6.29
29.1	3.140422821	6.3
29.2	2.79904747	6.35
29.3	2.561777592	6.48
29.4	2.47334671	6.57
29.5	2.435465336	6.51
29.6	2.406376123	6.41
29.7	2.427170992	6.33
29.8	2.47717905	6.17
29.9	2.59258914	6
30	2.749974966	5.88
30.1	2.944924831	5.78
30.2	3.226988554	5.65
30.3	3.523146152	5.54
30.4	3.824533939	5.47
30.5	4.219485283	5.39
30.6	4.584722996	5.36
30.7	4.791704178	5.42
30.8	4.944759369	5.52
30.9	5.172192097	5.61
31	5.434412003	5.68
31.1	5.564256191	5.84
31.2	5.582927704	6.12
31.3	5.624308586	6.39
31.4	5.700378895	6.64
31.5	5.73824358	7.04
31.6	5.784104347	7.57
31.7	5.884841442	8.03
31.8	5.964566708	8.31
31.9	6.03085804	8.55
32	6.103967667	8.74
32.1	6.118510246	8.68
32.2	6.100934982	8.43
32.3	6.076023579	8.24
32.4	6.030381203	8.09
32.5	5.981940269	7.73
32.6	5.965606213	7.37
32.7	5.905557632	7.34
32.8	5.823081493	7.33
32.9	5.780535221	7.06
33	5.718157768	6.91
33.1	5.519553661	7.15
33.2	5.342582703	7.37
33.3	5.18535614	7.44
33.4	5.027348518	7.71
33.5	4.902992725	8.21
33.6	4.832856655	8.6
33.7	4.784268856	8.87
33.8	4.8543396	9.28
33.9	5.135951042	9.88
34	5.524891376	10.5
34.1	5.895873547	10.9
34.2	6.253611088	11.2
34.3	6.625771999	11.5
34.4	6.982111931	11.7
34.5	7.023713112	11.6
34.6	6.83706665	11.2
34.7	6.693764687	10.9
34.8	6.599061012	10.6
34.9	6.229656219	9.97
35	5.819817543	9.36
35.1	5.693527222	9.03
35.2	5.577389717	8.67
35.3	5.206544876	8.07
35.4	4.92150116	7.58
35.5	5.010401249	7.45
35.6	5.123872757	7.34
35.7	5.17829752	7.15
35.8	5.282997608	7.04
35.9	5.443179607	6.96
36	5.571723461	6.91
36.1	5.930475712	7.04
36.2	6.298101425	7.21
36.3	6.565798759	7.26
36.4	6.852871418	7.35
36.5	7.360468864	7.69
36.6	7.857317448	7.96
36.7	7.920580864	7.85
36.8	7.94164753	7.73
36.9	8.139065742	7.78
37	8.074007988	7.56
37.1	7.599517822	6.98
37.2	6.983867645	6.32
37.3	6.469027996	5.78
37.4	6.065412521	5.37
37.5	5.640934944	4.91
37.6	5.091870308	4.4
37.7	4.701988697	4.11
37.8	4.521352768	4.01
37.9	4.23645401	3.81
38	3.937354088	3.65
38.1	3.910327673	3.83
38.2	4.083112717	4.26
38.3	4.089861393	4.54
38.4	3.921188116	4.64
38.5	3.880239964	4.96
38.6	4.201929569	5.69
38.7	4.499597549	6.36
38.8	4.519023418	6.78
38.9	4.677274227	7.41
39	5.165617466	8.31
39.1	5.458540916	8.91
39.2	5.348797321	9.15
39.3	5.362889767	9.56
39.4	5.618894577	10.1
39.5	5.626494884	10.4
39.6	5.447193623	10.4
39.7	5.151990414	10.3
39.8	4.867977619	10.1
39.9	4.817810535	10.1
40	4.940389633	10.2
40.1	5.048612595	10.2
40.2	5.295234203	10.4
40.3	5.732711315	10.7
40.4	6.099914074	10.9
40.5	6.429441452	11
40.6	6.947683811	11.5
40.7	7.688491344	12.4
40.8	8.26072216	13
40.9	8.63090229	13.3
41	9.116560936	13.7
41.1	9.730349541	14.5
41.2	10.31030083	15.2
41.3	10.90803146	16
41.4	11.59292126	16.8
41.5	12.31232071	17.7
41.6	12.89496708	18.4
41.7	13.3370018	18.9
41.8	13.82798195	19.5
41.9	14.30967617	20.1
42	14.59872341	20.4
42.1	14.52542591	20.4
42.2	14.46061707	20.3
42.3	14.55208778	20.5
42.4	14.57259369	20.5
42.5	14.24675846	20.2
42.6	13.96518993	19.9
42.7	13.9849329	20
42.8	14.04167557	20.1
42.9	13.72792053	19.8
43	13.36657524	19.5
43.1	13.29866982	19.5
43.2	13.38604736	19.6
43.3	13.29932404	19.5
43.4	13.26871967	19.5
43.5	13.33439827	19.6
43.6	13.17568111	19.4
43.7	12.95276546	19.1
43.8	13.15001488	19.2
43.9	13.5297718	19.5
44	13.60000992	19.4
44.1	13.67482567	19.3
44.2	13.94084454	19.3
44.3	14.05050564	19.1
44.4	13.81052399	18.6
44.5	13.49433708	17.9
44.6	13.28153324	17.4
44.7	12.92455101	16.6
44.8	12.34096432	15.5
44.9	11.83647728	14.5
45	11.33374882	13.5
45.1	10.75113678	12.2
45.2	10.10168648	10.9
45.3	9.677278519	9.79
45.4	9.32353878	8.66
45.5	8.941114426	7.37
45.6	8.642883301	6.12
45.7	8.496897697	5.05
45.8	8.432327271	4.08
45.9	8.384968758	3.07
46	8.446484566	2.26
46.1	8.505413055	1.74
46.2	8.511871338	1.23
46.3	8.491203308	0.972
46.4	8.482652664	1.09
46.5	8.467348099	1.28
46.6	8.351531029	1.54
46.7	8.195986748	1.82
46.8	8.079901695	1.97
46.9	7.944139957	2.17
47	7.640535831	2.39
47.1	7.262348175	2.64
47.2	6.9761796	2.8
47.3	6.688933372	2.92
47.4	6.224795341	3.09
47.5	5.685367584	3.29
47.6	5.255778313	3.36
47.7	4.872923374	3.37
47.8	4.352881908	3.43
47.9	3.789251328	3.51
48	3.378281832	3.39
48.1	3.090532064	3.23
48.2	2.720638514	3.11
48.3	2.414592505	2.96
48.4	2.488021851	2.89
48.5	2.788869381	3
48.6	2.906740904	3.08
48.7	3.074925423	3.26
48.8	3.604311943	3.84
48.9	4.344332218	4.71
49	4.982185364	5.49
49.1	5.387875557	6.16
49.2	5.9963274	7.1
49.3	6.81724453	8.33
49.4	7.493028164	9.36
49.5	7.873886585	10.1
49.6	8.290007591	10.9
49.7	9.013889313	12.2
49.8	9.699110031	13.3
49.9	9.921236038	14
50	9.96367836	14.4
50.1	10.2519207	15.1
50.2	10.56959248	15.9
50.3	10.49887466	16.2
50.4	10.25811005	16.4
50.5	10.28967381	16.8
50.6	10.43836594	17.3
50.7	10.19141483	17.4
50.8	9.778644562	17.3
50.9	9.710303307	17.6
51	9.700860977	17.9
51.1	9.424149513	18
51.2	9.109186172	17.9
51.3	9.007555962	18.1
51.4	8.965197563	18.3
51.5	8.755155563	18.3
51.6	8.730045319	18.5
51.7	8.858878136	18.8
51.8	8.733072281	18.8
51.9	8.563307762	18.7
52	8.695135117	18.8
52.1	8.883291245	19
52.2	8.805933952	18.8
52.3	8.854215622	18.8
52.4	9.20065403	18.9
52.5	9.426704407	19
52.6	9.429315567	18.8
52.7	9.580366135	18.7
52.8	9.960147858	18.8
52.9	10.25382042	18.8
53	10.2810545	18.5
53.1	10.22896099	18.2
53.2	10.40148258	18.1
53.3	10.65471268	18
53.4	10.6964283	17.8
53.5	10.65778446	17.4
53.6	10.71176624	17.2
53.7	10.70922852	16.9
53.8	10.65729046	16.7
53.9	10.7292223	16.5
54	10.66914749	16.3
54.1	10.51501942	15.9
54.2	10.45196438	15.7
54.3	10.47819805	15.6
54.4	10.36687183	15.4
54.5	10.14477634	14.9
54.6	10.08934307	14.8
54.7	10.11367321	14.8
54.8	9.930009842	14.4
54.9	9.576597214	13.7
55	9.474668503	13.4
55.1	9.456271172	13.2
55.2	9.211507797	12.6
55.3	8.873509407	11.8
55.4	8.833153725	11.5
55.5	8.962571144	11.3
55.6	8.79065609	10.5
55.7	8.616413116	9.81
55.8	8.807365417	9.63
55.9	9.056560516	9.35
56	8.82584095	8.36
56.1	8.627433777	7.38
56.2	8.807985306	6.99
56.3	8.995844841	6.56
56.4	8.804821968	5.52
56.5	8.589606285	4.41
56.6	8.632528305	3.8
56.7	8.597377777	3.14
56.8	8.250549316	1.82
56.9	7.985858917	0.827
57	7.926812649	0.762
57.1	7.874614239	1.14
57.2	7.592912197	2.08
57.3	7.327962399	2.96
57.4	7.181440353	3.33
57.5	6.983575344	3.76
57.6	6.665340424	4.44
57.7	6.353207588	4.92
57.8	6.132838726	5.11
57.9	5.887332916	5.33
58	5.508414745	5.68
58.1	5.078202248	5.98
58.2	4.736642361	6.13
58.3	4.410448074	6.18
58.4	4.117108345	6.17
58.5	3.820568085	6.12
58.6	3.565547705	6
58.7	3.409500599	5.79
58.8	3.35329175	5.55
58.9	3.298632622	5.34
59	3.200120211	5.16
59.1	3.229660034	4.93
59.2	3.331844568	4.68
59.3	3.409055948	4.5
59.4	3.451506138	4.35
59.5	3.730128765	4.26
59.6	4.169139862	4.34
59.7	4.399962425	4.44
59.8	4.461503029	4.52
59.9	4.704473019	4.86
60	5.180900574	5.55
60.1	5.640666485	6.2
60.2	5.877570629	6.65
60.3	6.230020523	7.37
60.4	6.784462452	8.46
60.5	7.226759434	9.31
60.6	7.46586895	9.89
60.7	7.915123463	10.8
60.8	8.595135689	12.1
60.9	9.138741493	13
61	9.536272049	13.9
61.1	10.05567837	14.9
61.2	10.58944511	15.8
61.3	11.02018642	16.6
61.4	11.50462341	17.5
61.5	12.02569199	18.4
61.6	12.49970818	19.2
61.7	12.80747604	19.9
61.8	13.10856915	20.5
61.9	13.43081951	21.2
62	13.79127789	21.9
62.1	14.03834724	22.4
62.2	14.09237194	22.7
62.3	14.22345829	23.2
62.4	14.43407154	23.7
62.5	14.61037159	24.1
62.6	14.6640749	24.4
62.7	14.64544296	24.7
62.8	14.69781876	25
62.9	14.81259346	25.3
63	14.99906731	25.7
63.1	15.17920208	26.1
63.2	15.17042065	26.2
63.3	15.05373383	26.3
63.4	15.18919945	26.6
63.5	15.38546085	26.9
63.6	15.52729034	27
63.7	15.60552406	27.2
63.8	15.84018517	27.5
63.9	16.18593407	27.9
64	16.29735756	27.8
64.1	16.12259483	27.7
64.2	16.20619583	27.8
64.3	16.4024334	27.8
64.4	16.27504921	27.6
64.5	16.08786011	27.3
64.6	15.93865776	26.9
64.7	15.61081123	26.4
64.8	15.20828056	25.8
64.9	14.96105957	25.3
65	14.73964119	24.7
65.1	14.34792137	23.9
65.2	13.94659901	23.1
65.3	13.69547081	22.3
65.4	13.36770821	21.4
65.5	12.84701633	20.3
65.6	12.49795914	19.4
65.7	12.48809242	18.6
65.8	12.32792473	17.6
65.9	12.08307171	16.6
66	12.10458279	15.7
66.1	12.03257561	14.7
66.2	11.78429699	13.4
66.3	11.69750023	12.4
66.4	11.9216547	11.7
66.5	12.07441425	10.8
66.6	11.9594593	9.52
66.7	11.8911047	8.41
66.8	12.02912521	7.62
66.9	12.12084866	6.71
67	12.02381802	5.46
67.1	11.85568619	4.19
67.2	11.73706818	3.04
67.3	11.60737991	1.98
67.4	11.46514797	1.29
67.5	11.37840176	1.36
67.6	11.28570461	1.9
67.7	11.17871761	2.6
67.8	11.04117107	3.33
67.9	10.87949753	4.04
68	10.68994236	4.63
68.1	10.45804787	5.02
68.2	10.19713783	5.31
68.3	9.906581879	5.71
68.4	9.552469254	6.12
68.5	9.171811104	6.27
68.6	8.740015984	6.28
68.7	8.273013115	6.38
68.8	7.730561256	6.41
68.9	7.156304359	6.28
69	6.561800003	6.27
69.1	5.879365444	6.36
69.2	5.16667366	6.33
69.3	4.519976616	6.23
69.4	3.917482853	6.23
69.5	3.260905743	6.28
69.6	2.861204624	6.33
69.7	3.028555155	6.45
69.8	3.537200451	6.62
69.9	4.186639786	6.83
70	5.061039925	7.1
70.1	6.130467892	7.47
70.2	7.263036251	7.85
70.3	8.317422867	8.17
70.4	9.365196228	8.59
70.5	10.55552197	9.24
70.6	11.81083012	9.96
70.7	13.02101517	10.6
70.8	14.07675266	11.4
70.9	15.10788441	12.1
71	16.03842354	12.9
71.1	16.82171249	13.5
71.2	17.57247543	14.3
71.3	18.34387398	15.2
71.4	18.97898102	15.9
71.5	19.3164444	16.4
71.6	19.53408813	16.9
71.7	19.8294239	17.7
71.8	20.0422039	18.3
71.9	20.00708961	18.6
72	19.76549911	19
72.1	19.66656876	19.5
72.2	19.47889137	19.8
72.3	19.02331161	20
72.4	18.56670761	20.3
72.5	18.31188583	20.8
72.6	17.95199203	21.1
72.7	17.34861374	21.2
72.8	16.89744186	21.7
72.9	16.79581451	22.3
73	16.61034775	22.7
73.1	16.05244255	22.7
73.2	15.59361744	23.1
73.3	15.66713619	23.9
73.4	15.79536057	24.3
73.5	15.49971867	24.5
73.6	15.3379221	25
73.7	15.62982464	25.6
73.8	15.68949986	25.7
73.9	15.29563999	25.7
74	15.2684679	26.1
74.1	15.74466324	26.7
74.2	15.63757992	26.4
74.3	15.05648613	26.1
74.4	14.97397518	26.3
74.5	15.28701782	26.6
74.6	15.06336689	26.1
74.7	14.46276855	25.6
74.8	14.23157215	25.5
74.9	14.3159132	25.4
75	13.82910824	24.6
75.1	12.98398018	23.7
75.2	12.66955566	23.4
75.3	12.72959995	23.1
75.4	12.42002487	22.4
75.5	11.94190311	21.7
75.6	11.76326656	21.2
75.7	11.66621304	20.7
75.8	11.37720013	19.9
75.9	11.09343719	19.1
76	10.927248	18.5
76.1	10.86642647	17.9
76.2	10.67041397	17
76.3	10.41162682	16.1
76.4	10.36532211	15.6
76.5	10.51531219	14.9
76.6	10.29767418	13.9
76.7	9.945814133	12.9
76.8	9.988146782	12.4
76.9	10.21086884	11.9
77	10.11367798	11
77.1	9.911679268	10.1
77.2	9.956888199	9.59
77.3	10.06492424	9.06
77.4	10.02205753	8.34
77.5	9.975617409	7.77
77.6	10.05611134	7.46
77.7	10.14689827	7.06
77.8	10.00330162	6.34
77.9	9.814159393	5.8
78	9.852641106	5.69
78.1	9.920953751	5.46
78.2	9.73831749	4.91
78.3	9.545409203	4.66
78.4	9.561660767	4.83
78.5	9.558883667	4.83
78.6	9.330021858	4.55
78.7	9.070441246	4.49
78.8	8.958882332	4.79
78.9	8.894052505	4.99
79	8.597806931	4.86
79.1	8.219244957	4.84
79.2	7.948176861	5.17
79.3	7.752345085	5.42
79.4	7.256337643	5.24
79.5	6.632059574	4.96
79.6	6.218567371	5.11
79.7	6.008998394	5.38
79.8	5.640786171	5.24
79.9	4.992863178	4.99
80	4.560004711	5.18
80.1	4.490160942	5.53
80.2	4.323581219	5.55
80.3	4.052316666	5.6
80.4	4.083259583	5.87
80.5	4.209549427	5.93
80.6	4.089508057	5.83
80.7	4.146110535	6.06
80.8	4.647146225	6.55
80.9	5.100350857	6.66
81	5.131615639	6.54
81.1	5.369383335	6.77
81.2	5.92480278	7.18
81.3	6.317987442	7.31
81.4	6.474850178	7.35
81.5	6.828770638	7.71
81.6	7.379548073	8.09
81.7	7.642138481	8.14
81.8	7.735583305	8.28
81.9	8.148850441	8.83
82	8.724685669	9.25
82.1	8.881362915	9.25
82.2	8.825166702	9.38
82.3	9.065486908	9.88
82.4	9.4559021	10.4
82.5	9.594566345	10.6
82.6	9.562252045	10.9
82.7	9.767297745	11.6
82.8	10.22237682	12.2
82.9	10.3725605	12.5
83	10.25281048	12.8
83.1	10.39103985	13.4
83.2	10.56822395	13.8
83.3	10.45720673	14
83.4	10.59023666	14.7
83.5	11.0510006	15.4
83.6	11.24940205	15.8
83.7	11.23620033	16.2
83.8	11.52581978	16.9
83.9	11.95964622	17.5
84	12.02404118	17.7
84.1	11.88420391	18
84.2	12.03995895	18.6
84.3	12.35326099	19.2
84.4	12.47984314	19.5
84.5	12.30749512	19.7
84.6	12.2151289	20.1
84.7	12.37030125	20.5
84.8	12.32855988	20.6
84.9	11.99507523	20.6
85	11.74911213	20.8
85.1	11.76169014	21.1
85.2	11.82348633	21.2
85.3	11.71442413	21.2
85.4	11.57418823	21.3
85.5	11.64112759	21.3
85.6	11.55899811	21.1
85.7	11.14167118	20.5
85.8	10.74665833	20.2
85.9	10.7329855	20.1
86	10.84442806	19.8
86.1	10.65356731	19.2
86.2	10.35264111	18.7
86.3	10.39533043	18.5
86.4	10.62659931	18.2
86.5	10.58136845	17.4
86.6	10.18732452	16.6
86.7	10.14982891	16.3
86.8	10.35285854	15.9
86.9	10.33897305	15.2
87	10.19581318	14.5
87.1	10.18088913	14
87.2	10.22564316	13.4
87.3	10.15869427	12.7
87.4	9.971835136	11.9
87.5	9.876866341	11.4
87.6	9.912293434	10.9
87.7	9.848363876	10.2
87.8	9.74576664	9.77
87.9	9.793511391	9.59
88	9.869202614	9.33
88.1	9.754753113	8.83
88.2	9.567294121	8.45
88.3	9.509334564	8.37
88.4	9.484415054	8.27
88.5	9.297486305	7.93
88.6	9.003604889	7.68
88.7	8.805621147	7.7
88.8	8.706485748	7.81
88.9	8.534111023	7.8
89	8.276278496	7.72
89.1	7.996840954	7.77
89.2	7.800994396	7.87
89.3	7.540651798	7.87
89.4	7.208482265	7.89
89.5	7.084676266	8.17
89.6	7.048163891	8.41
89.7	6.78257513	8.27
89.8	6.280077934	8.06
89.9	6.041958809	8.34
90	6.178871632	8.71
90.1	6.025745869	8.55
90.2	5.527353287	8.2
90.3	5.199478626	8.27
90.4	5.32722187	8.57
90.5	5.411243916	8.57
90.6	5.212618351	8.41
90.7	5.140102386	8.46
90.8	5.421316624	8.81
90.9	5.873175621	9.04
91	5.976875782	8.96
91.1	5.936327934	8.94
91.2	6.105350494	9.1
91.3	6.276597977	9.11
91.4	6.241082668	8.93
91.5	6.151591778	8.81
91.6	6.177638531	8.7
91.7	6.153104305	8.46
91.8	5.88117218	8.17
91.9	5.744087219	8.06
92	5.848590851	8.04
92.1	5.831560135	7.86
92.2	5.581462383	7.51
92.3	5.343482018	7.3
92.4	5.372807026	7.35
92.5	5.646471024	7.51
92.6	5.813694954	7.5
92.7	5.715346813	7.37
92.8	5.699297428	7.35
92.9	5.863171101	7.45
93	5.986395836	7.54
93.1	6.131630421	7.71
93.2	6.444760799	8.06
93.3	6.839457989	8.46
93.4	7.179188728	8.73
93.5	7.384908676	9.06
93.6	7.864271164	9.69
93.7	8.454120636	10.2
93.8	8.543257713	10.3
93.9	8.489079475	10.5
94	8.747247696	11
94.1	9.104136467	11.4
94.2	9.069566727	11.5
94.3	8.785107613	11.5
94.4	8.781684875	11.8
94.5	9.118678093	12.5
94.6	9.296022415	12.7
94.7	9.120742798	12.8
94.8	8.978319168	13
94.9	9.156630516	13.5
95	9.267807961	13.7
95.1	9.021395683	13.7
95.2	8.886606216	14
95.3	9.107199669	14.5
95.4	9.151797295	14.6
95.5	8.854284286	14.6
95.6	8.659282684	14.8
95.7	8.766673088	15.1
95.8	8.709655762	15.2
95.9	8.406760216	15.2
96	8.417441368	15.6
96.1	8.811516762	16.2
96.2	8.955245018	16.4
96.3	8.661407471	16.3
96.4	8.553692818	16.4
96.5	8.75378418	16.8
96.6	8.847898483	16.8
96.7	8.442958832	16.6
96.8	8.287085533	16.7
96.9	8.560305595	16.9
97	8.554150581	16.7
97.1	8.202649117	16.4
97.2	8.160683632	16.5
97.3	8.547878265	16.7
97.4	8.589035034	16.4
97.5	8.158330917	15.7
97.6	7.724394798	15.3
97.7	7.834020615	15.4
97.8	8.15025425	15.3
97.9	7.939840794	14.6
98	7.459828854	14
98.1	7.310253143	13.9
98.2	7.56106329	13.9
98.3	7.643686295	13.5
98.4	7.362510681	13
98.5	7.357506275	13
98.6	7.693117142	13.1
98.7	7.864455223	12.9
98.8	7.791845798	12.8
98.9	7.992446423	13
99	8.461719513	13.2
99.1	8.593075752	13
99.2	8.47514534	12.9
99.3	8.705905914	13.2
99.4	9.14925766	13.4
99.5	9.304208755	13.2
99.6	9.151744843	13.1
99.7	9.296857834	13.3
99.8	9.787682533	13.5
99.9	9.811416626	13.1
100	9.480947495	12.8
100.1	9.358511925	12.6
100.2	9.394050598	12.5
100.3	9.204435349	12
100.4	8.711802483	11.4
100.5	8.44278717	11.2
100.6	8.426969528	11
100.7	8.23638916	10.5
100.8	7.788365841	10
100.9	7.499568939	9.8
101	7.572226524	9.74
101.1	7.572691441	9.5
101.2	7.409127235	9.21
101.3	7.28543663	9.07
101.4	7.366904736	9.07
101.5	7.579357147	9.06
101.6	7.714934349	8.93
101.7	7.719716549	8.75
101.8	7.717653751	8.6
101.9	7.809677124	8.46
102	7.796198368	8.07
102.1	7.44846344	7.54
102.2	7.194351673	7.2
102.3	7.195643902	7.02
102.4	7.1579175	6.6
102.5	6.812455654	5.99
102.6	6.470311165	5.52
102.7	6.231663704	5.11
102.8	5.92091608	4.53
102.9	5.530794621	4
